Nummer	Kenmerk	Omschrijving	period_start	Jaar	expmean_est	expmean_lwr	expmean_upr
7767	Socio-ecologische groepen Stieperaere en Fransen	bossen op voedselarme tot matig voedselrijke, neutrale tot kalkhoudende grond	1990	2009	1.431319442	1.300705436	1.575049421
7768	Socio-ecologische groepen Stieperaere en Fransen	bossen op voedselarme tot matig voedselrijke, neutrale tot kalkhoudende grond	1990	2010	1.453728623	1.308067124	1.615610447
7769	Socio-ecologische groepen Stieperaere en Fransen	bossen op voedselarme tot matig voedselrijke, neutrale tot kalkhoudende grond	1990	2011	1.471756586	1.310140281	1.653309557
7770	Socio-ecologische groepen Stieperaere en Fransen	bossen op voedselarme tot matig voedselrijke, neutrale tot kalkhoudende grond	1990	2012	1.485809075	1.307295919	1.688698462
7771	Socio-ecologische groepen Stieperaere en Fransen	bossen op voedselarme tot matig voedselrijke, neutrale tot kalkhoudende grond	1990	2013	1.496332117	1.300000318	1.722314814
7772	Socio-ecologische groepen Stieperaere en Fransen	bossen op voedselarme tot matig voedselrijke, neutrale tot kalkhoudende grond	1990	2014	1.503802783	1.288797666	1.75467637
7773	Socio-ecologische groepen Stieperaere en Fransen	bossen op voedselarme tot matig voedselrijke, neutrale tot kalkhoudende grond	1990	2015	1.508715197	1.274288718	1.786268304
7774	Socio-ecologische groepen Stieperaere en Fransen	bossen op voedselarme tot matig voedselrijke, neutrale tot kalkhoudende grond	1990	2016	1.511558578	1.257099543	1.817524594
7775	Socio-ecologische groepen Stieperaere en Fransen	bossen op voedselarme tot matig voedselrijke, neutrale tot kalkhoudende grond	1990	2017	1.512784425	1.237834311	1.848806981
7776	Socio-ecologische groepen Stieperaere en Fransen	bossen op voedselarme tot matig voedselrijke, neutrale tot kalkhoudende grond	1990	2018	1.51276065	1.217007708	1.880386433
7777	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1950	1.364784376	1.139436998	1.634698888
7778	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1951	1.362725148	1.146464051	1.619780251
7779	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1952	1.360412768	1.152219964	1.606223601
7780	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1953	1.357870784	1.156577883	1.594197065
7781	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1954	1.355136355	1.159475761	1.583814517
7782	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1955	1.352254933	1.160940841	1.575096111
7783	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1956	1.349274499	1.161096575	1.567950258
7784	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1957	1.346239406	1.160148377	1.562179953
7785	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1958	1.343184083	1.158351551	1.557509444
7786	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1959	1.340127141	1.155970389	1.553621762
7787	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1960	1.337066508	1.153239008	1.550196304
7788	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1961	1.333976273	1.150332059	1.546938279
7789	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1962	1.330805707	1.147349245	1.543596108
7790	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1963	1.327480689	1.14431369	1.539966702
7791	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1964	1.32390737	1.141181699	1.53589102
7792	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1965	1.319977631	1.137860099	1.531243559
7793	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1966	1.315575678	1.134227029	1.525919697
7794	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1967	1.31058505	1.130152323	1.519824485
7795	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1968	1.304895421	1.125514494	1.512865511
7796	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1969	1.298408722	1.120212514	1.504951237
7797	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1970	1.291044343	1.114171962	1.495994831
7798	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1971	1.282743384	1.107346309	1.485922313
7799	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1972	1.273472041	1.099714953	1.474683086
7800	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1973	1.263224301	1.091280012	1.462260481
7801	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1974	1.252024023	1.082063804	1.448679966
7802	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1975	1.239926398	1.072108548	1.434012886
7803	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1976	1.227018547	1.061479158	1.418374072
7804	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1977	1.213418876	1.050269055	1.40191255
7805	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1978	1.199274691	1.03860777	1.384795904
7806	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1979	1.184757654	1.026667795	1.367190736
7807	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1980	1.170056885	1.014667262	1.349243408
7808	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1981	1.15536995	1.002865067	1.331066128
7809	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1982	1.140892399	0.991546656	1.312732445
7810	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1983	1.126806932	0.981001347	1.294283505
7811	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1984	1.113273449	0.97149502	1.275742795
7812	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1985	1.100421174	0.963243753	1.257134299
7813	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1986	1.088343742	0.956394054	1.238497976
7814	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1987	1.077097715	0.951013864	1.219897556
7815	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1988	1.066704532	0.947096221	1.201418117
7816	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1989	1.05715548	0.944575146	1.183153838
7817	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1990	1.048419044	0.94335113	1.16518914
7818	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1991	1.040449779	0.943321748	1.147578485
7819	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1992	1.033197885	0.944411554	1.130331225
7820	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1993	1.026618675	0.946594981	1.113407449
7821	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1994	1.020681259	0.949907084	1.096728564
7822	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1995	1.015375899	0.954439831	1.080202422
7823	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1996	1.010719628	0.960325351	1.063758409
7824	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1997	1.006759832	0.967710696	1.047384682
7825	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1998	1.003575597	0.976730056	1.03115899
7826	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	1999	1.001276674	0.98747979	1.015266325
7827	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	2001	0.999903767	0.985746188	1.014264681
7828	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	2002	1.001159161	0.972954568	1.030181365
7829	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	2003	1.003940013	0.962099066	1.04760059
7830	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	2004	1.008410779	0.953632905	1.066335164
7831	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	2005	1.014713443	0.947941596	1.086188618
7832	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	2006	1.022954096	0.945296731	1.106991116
7833	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	2007	1.033190152	0.945813256	1.128639172
7834	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	2008	1.045419284	0.949413984	1.151132696
7835	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	2009	1.059571302	0.955808052	1.17459917
7836	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	2010	1.075504241	0.964493993	1.199291423
7837	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	2011	1.093005817	0.974799956	1.225545516
7838	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	2012	1.111801101	0.985967477	1.25369418
7839	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	2013	1.131566671	0.997267277	1.283951815
7840	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	2014	1.151950673	1.008113225	1.316310826
7841	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	2015	1.172597316	1.018133284	1.350495546
7842	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	2016	1.193173567	1.027176386	1.385996778
7843	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	2017	1.213395422	1.035267197	1.422172416
7844	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1950	2018	1.233051351	1.042540212	1.458376011
7845	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	1990	0.970117293	0.809197615	1.163037983
7846	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	1991	0.973158719	0.829151638	1.142176954
7847	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	1992	0.975868774	0.849002217	1.121693025
7848	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	1993	0.978325359	0.868700588	1.101784116
7849	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	1994	0.980636485	0.888205593	1.082686174
7850	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	1995	0.98293701	0.907481804	1.064666157
7851	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	1996	0.985382472	0.926501618	1.048005311
7852	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	1997	0.988141178	0.94524968	1.032978913
7853	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	1998	0.991386063	0.96372773	1.019838172
7854	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	1999	0.99528646	0.981960109	1.008793665
7855	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	2001	1.005664963	0.993541873	1.017935979
7856	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	2002	1.01239337	0.989422259	1.035897795
7857	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	2003	1.02026511	0.98755432	1.054059381
7858	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	2004	1.029323363	0.987759522	1.072636165
7859	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	2005	1.039571542	0.989775067	1.091873323
7860	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	2006	1.050971969	0.993273104	1.112022539
7861	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	2007	1.063446456	0.997891507	1.133307936
7862	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	2008	1.076878934	1.003271584	1.155886659
7863	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	2009	1.091120164	1.009094108	1.179813857
7864	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	2010	1.105994417	1.015104598	1.205022274
7865	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	2011	1.121307858	1.021122848	1.231322278
7866	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	2012	1.136858116	1.027037777	1.258421456
7867	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	2013	1.152444428	1.032793004	1.285957743
7868	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	2014	1.167877621	1.038369478	1.313538357
7869	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	2015	1.182989262	1.043769844	1.340777954
7870	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	2016	1.197639488	1.049006888	1.367331673
7871	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	2017	1.211723246	1.054096527	1.392921035
7872	Socio-ecologische groepen Stieperaere en Fransen	droge heiden op zeer voedselarme grond	1990	2018	1.22517499	1.059054715	1.417352414
7873	Socio-ecologische groepen Stieperaere en Fransen	graslanden op droge, voedselarme tot matig voedselrijke, niet tot matig kalkhoudende, neutrale tot zwak basische grond	1950	1950	0.951254217	0.731067915	1.237757215
7874	Socio-ecologische groepen Stieperaere en Fransen	graslanden op droge, voedselarme tot matig voedselrijke, niet tot matig kalkhoudende, neutrale tot zwak basische grond	1950	1951	0.935110077	0.73403625	1.191263859
7875	Socio-ecologische groepen Stieperaere en Fransen	graslanden op droge, voedselarme tot matig voedselrijke, niet tot matig kalkhoudende, neutrale tot zwak basische grond	1950	1952	0.91695231	0.73209571	1.148485816
